recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,POS_all,cluster,sentiment_scores_noun_pos_vader,sentiment_score_noun_pos_vader,sentiment_scores_all_pos_vader,sentiment_score_all_pos_vader,sentiment_score_review_spacy,sentiment_score_noun_pos_spacy,sentiment_score_all_pos_spacy,consistency_noun_pos_vader,consistency_all_pos_vader,consistency_review_spacy,consistency_noun_pos_spacy,consistency_all_pos_spacy
146943216,english,"animal punch sometimes good, animal punch sometimes bad",1695570890,1695570890,True,1,0,0.4929577410221099,0,True,False,False,True,,,,76561199084876304,0,1,8713,1222,1160,1707082939,"['animal punch', 'animal punch']","['animal', 'punch', 'sometimes', 'good', 'animal', 'punch', 'sometimes', 'bad']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,inconsistent,inconsistent,consistent,inconsistent,consistent
146919006,english,"pure fun, pure chaos, pure skill.",1695546288,1695546288,True,2,0,0.525547444820404,0,True,False,False,True,,,,76561198028078113,1508,10,13762,911,327,1707050113,[],"['pure', 'fun', 'pure', 'chaos', 'pure', 'skill']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.2357142857142857,0.0,0.2357142857142857,inconsistent,inconsistent,consistent,inconsistent,consistent
146917035,english,"party animals is an addictingly fun arena brawler with incredibly cute and fuzzy animals, each level has its own unique gimmick and each round feel reasonably short & sweet. 

you can que with up to 3 friends for quickmatch where you can vote on 1 of 3 levels to play which can either be the last stand type levels, where all players are divided into teams of 2 for a first to 3 survival where you try to be the last man standing, hope is not lost if you're eliminated as you can throw in various objects into the field which can either save your duo partner from elimination or secure the round for someone else in a very comedic effect. alternatively you can also vote to play any of the 4v4 team maps where you need to work together as a team to score points and win.

if just playing random maps with other players isn't your forte, then you can always host your own customgames where you can play against bots and customize the game rules to your heart's content, if you only want to play privately with friends then this mode is for you. you even have access to play a pair of fight club levels where your teams objective is to pumble and yeet your opponents off the safe areas of maps until the other team runs out of lives.

as far as balance goes some items can feel incredible oppressive and difficult to work against, unless you can time your punches and jump kicks right you might end up having someone smack you with a shovel until you're knocked out for good or comically yeeted off the stage, while other items like the freeze and stunguns can feel incredibly oppressive to fight against at times, if nobody who's already eliminated knocks down the gun standing player that has someone in an indefinite stunlock, it can very easily feel like you're not allowed to play the game when someone is perfectly positioned to constantly hit you with the stungun with every shot...

if you enjoy fun and over the top comedic brawling games like gangbeasts then consider giving this game a try as well, and if you're a bit picky about your spending then i highly recomend picking this game up when its on a sale.",1695543658,1695545021,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198119585948,0,10,14723,1418,1886,1707090894,"['fun arena', 'fuzzy animals', 'unique gimmick', 'last stand', 'last man', 'various objects', 'comedic effect', 'random maps', 'other players', 'own customgames', 'safe areas', 'other team', 'other items', 'indefinite stunlock', 'top comedic', 'bit picky']","['party', 'animals', 'is', 'addictingly', 'fun', 'arena', 'brawler', 'incredibly', 'cute', 'fuzzy', 'animals', 'level', 'has', 'own', 'unique', 'gimmick', 'round', 'feel', 'reasonably', 'short', 'sweet', 'que', 'up', 'friends', 'quickmatch', 'vote', 'levels', 'play', 'either', 'be', 'last', 'stand', 'type', 'levels', 'players', 'are', 'divided', 'teams', 'first', 'survival', 'try', 'be', 'last', 'man', 'standing', 'hope', 'is', 'not', 'lost', ""'re"", 'eliminated', 'throw', 'various', 'objects', 'field', 'either', 'save', 'duo', 'partner', 'elimination', 'secure', 'round', 'someone', 'else', 'very', 'comedic', 'effect', 'alternatively', 'also', 'vote', 'play', 'team', 'maps', 'need', 'work', 'together', 'team', 'score', 'points', 'win', 'just', 'playing', 'random', 'maps', 'other', 'players', 'is', ""n't"", 'forte', 'then', 'always', 'host', 'own', 'customgames', 'play', 'bots', 'customize', 'game', 'rules', 'heart', 'content', 'only', 'want', 'play', 'privately', 'friends', 'then', 'mode', 'is', 'even', 'have', 'access', 'play', 'pair', 'fight', 'club', 'levels', 'teams', 'objective', 'is', 'pumble', 'yeet', 'opponents', 'safe', 'areas', 'maps', 'other', 'team', 'runs', 'lives', 'as', 'far', 'balance', 'goes', 'items', 'feel', 'incredible', 'oppressive', 'difficult', 'work', 'time', 'punches', 'jump', 'kicks', 'right', 'end', 'having', 'someone', 'smack', 'shovel', ""'re"", 'knocked', 'good', 'comically', 'yeeted', 'stage', 'other', 'items', 'freeze', 'stunguns', 'feel', 'incredibly', 'oppressive', 'fight', 'times', 'nobody', ""'s"", 'already', 'eliminated', 'knocks', 'gun', 'standing', 'player', 'has', 'someone', 'indefinite', 'stunlock', 'very', 'easily', 'feel', ""'re"", 'not', 'allowed', 'play', 'game', 'someone', 'is', 'perfectly', 'positioned', 'constantly', 'hit', 'stungun', 'shot', 'enjoy', 'fun', 'top', 'comedic', 'brawling', 'games', 'gangbeasts', 'then', 'consider', 'giving', 'game', 'try', 'as', 'well', ""'re"", 'bit', 'picky', 'spending', 'then', 'i', 'highly', 'recomend', 'picking', 'game', 'sale']",0,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7506}",0.7506,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.17798818752307125,0.11666666666666665,0.1859297052154195,consistent,inconsistent,consistent,consistent,consistent
146886323,english,fun game needs a better health bar but all in all 10/10,1695501445,1695501445,True,0,0,0.0,0,True,False,False,True,,,,76561198879892306,0,2,11962,706,1195,1707063910,"['fun game', 'better health']","['fun', 'game', 'needs', 'better', 'health', 'bar']",0,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,consistent,inconsistent,consistent,consistent,consistent
146836722,english,,1695450748,1695450748,True,0,0,0.0,0,True,False,False,True,,,,76561199013434765,0,1,14009,1086,679,1707017982,[],['nan'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146829280,english,worst to buy,1695440347,1697380600,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561199553072654,0,1,55332,2988,2036,1707103217,[],"['worst', 'buy']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-1.0,0.0,-1.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146826837,english,take all my money,1695437180,1695437180,True,3,0,0.5454545617103576,0,True,False,False,True,,,,76561198450592073,0,8,9189,815,1343,1707043090,[],"['take', 'money']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146823765,english,"really fun game. the people complaining about ""no offline mode"" literally have no friends or family to even play it with.",1695433135,1695433135,True,2,0,0.0,0,True,False,False,True,,,,76561198848390293,11,3,8806,912,648,1707093481,['fun game'],"['really', 'fun', 'game', 'people', 'complaining', 'offline', 'mode', 'literally', 'have', 'friends', 'family', 'even', 'play']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,-0.05000000000000002,-0.05000000000000002,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146821429,english,party time,1695430049,1695430049,True,1,0,0.4934770166873931,0,True,False,False,True,,,,76561198348187349,247,13,6481,1089,842,1707115526,[],"['party', 'time']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146812896,english,its like gang beasts but not shitty,1695420015,1695420015,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198080471062,80,8,8246,782,201,1707004785,[],"['gang', 'beasts', 'not', 'shitty']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146808575,english,"this game is so fucking fun, it's worth its price even without local multiplayer. every one of its game modes are great, costumes are great, voice chat is a blast, buy the game. i play in na region tho",1695415566,1695415566,True,0,0,0.0,0,True,False,False,True,,,,76561199124405812,0,16,4343,984,448,1707115537,"['fucking fun', 'local multiplayer', 'i play', 'na region']","['game', 'is', 'so', 'fucking', 'fun', ""'s"", 'worth', 'price', 'even', 'local', 'multiplayer', 'game', 'modes', 'are', 'great', 'costumes', 'are', 'great', 'voice', 'chat', 'is', 'blast', 'buy', 'game', 'i', 'play', 'na', 'region', 'tho']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.12499999999999999,0.15,0.12499999999999999,inconsistent,inconsistent,consistent,consistent,consistent
146804411,english,this game taught me how lethal spades can be.,1695411756,1700768056,True,0,0,0.0,0,True,False,False,True,,,,76561198113519217,195,4,8571,965,528,1707004787,['lethal spades'],"['game', 'taught', 'lethal', 'spades', 'be']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.4,0.0,-0.4,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146797286,english,классная игра растрелял друга и он утонул так я лешился друга советую игру,1695405653,1695405653,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561199061412644,0,11,9495,1667,650,1707049779,[],"['классная', 'игра', 'растрелял', 'друга', 'и', 'он', 'утонул', 'так', 'я', 'лешился', 'друга', 'советую', 'игру']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146791075,english,"pas fun quand on joue tout seul.
on peut pas bloquer les joueurs pour pas qu'on les retrouve dans d'autres parties.
des skins qu'on peut gagner que dans certains pays ou avoir participé à la bêta 2020 pour le pigeon.
des succès impossible à faire sans communication.
des skins payants avec du vrai argent alors que le jeu est payant de base parce que bon 22.5€ le skin faut aller se faire voir au bout d'un moment.
équipe pas équilibré car on peut tomber sur des teams de 2 quand on joue en solo.
le nunchaku et le poisson clairement pété.
manque d'animaux pour plus diversité.
les afks qui se font pas quitter de la partie après 5 manches
que les maps sont choisis par la majorité en 1er, et pas en aléatoire quand le même nombre de joueurs votent 2 maps.

en 2 mois rien a été corrigé, votre jeu il est chiant en solo
les devs sont sympas à sortir un nouveau truc pratiquement chaque mois, hâte de voir la major update.
s'il vous plaît corriger les points négatives.",1695400771,1700414681,False,0,0,0.0,0,True,False,False,True,,,,76561199430438144,0,2,6614,1656,412,1707079505,"[""qu'on peut"", 'avoir participé', 'payants avec', 'avec du', 'argent alors', 'le jeu', 'jeu est', 'est payant', 'le skin', ""d'un moment"", 'équipe pas', 'nunchaku et', ""manque d'animaux"", 'qui se', 'font pas', 'pas quitter', 'manches que', 'que les', 'maps sont', 'sont choisis', 'chiant en', 'sont sympas', 'major update', 'vous plaît']","['pas', 'fun', 'quand', 'joue', 'tout', 'seul', 'peut', 'pas', 'bloquer', 'les', 'joueurs', 'pour', 'pas', ""qu'on"", 'les', 'retrouve', 'dans', ""d'autres"", 'parties', 'des', 'skins', ""qu'on"", 'peut', 'gagner', 'que', 'dans', 'certains', 'pays', 'ou', 'avoir', 'participé', 'à', 'la', 'bêta', 'pour', 'le', 'pigeon', 'des', 'succès', 'impossible', 'à', 'faire', 'sans', 'communication', 'des', 'skins', 'payants', 'avec', 'du', 'argent', 'alors', 'que', 'le', 'jeu', 'est', 'payant', 'base', 'parce', 'que', 'bon', 'le', 'skin', 'faut', 'aller', 'se', 'faire', 'voir', 'au', ""d'un"", 'moment', 'équipe', 'pas', 'équilibré', 'car', 'peut', 'tomber', 'sur', 'des', 'teams', 'quand', 'joue', 'solo', 'le', 'nunchaku', 'et', 'le', 'poisson', 'clairement', 'pété', 'manque', ""d'animaux"", 'pour', 'diversité', 'les', 'afks', 'qui', 'se', 'font', 'pas', 'quitter', 'après', 'manches', 'que', 'les', 'maps', 'sont', 'choisis', 'par', 'la', 'majorité', 'en', 'pas', 'aléatoire', 'quand', 'le', 'même', 'votent', 'maps', 'mois', 'rien', 'été', 'corrigé', 'jeu', 'il', 'est', 'chiant', 'en', 'solo', 'les', 'devs', 'sont', 'sympas', 'à', 'sortir', 'un', 'nouveau', 'truc', 'pratiquement', 'chaque', 'mois', 'hâte', 'major', 'update', 'vous', 'plaît', 'corriger', 'les', 'points', 'négatives']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.20083333333333334,0.08125,-0.20083333333333334,inconsistent,inconsistent,consistent,inconsistent,consistent
146766929,english,9/10,1695372370,1695372370,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561198319110210,0,2,16258,2225,352,1707083695,[],[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146761812,english,"game is so sick dude
once australia gets servers, people will stop giving bad reviews and the game will be ""overwhelmingly positive""
monetization system is sick because you dont need to (or feel urged to) spend money on the game, they give you so many free vbucks
people are mad bc they put in one expensive skin for the whales",1695363000,1695363000,True,2,0,0.4942339360713958,0,True,False,False,True,,,,76561198043487369,185,15,8856,1097,478,1707108433,"['sick dude', 'bad reviews', 'free vbucks', 'expensive skin']","['game', 'is', 'so', 'sick', 'dude', 'once', 'australia', 'gets', 'servers', 'people', 'stop', 'giving', 'bad', 'reviews', 'game', 'be', 'overwhelmingly', 'positive', 'monetization', 'system', 'is', 'sick', 'dont', 'need', 'feel', 'urged', 'spend', 'money', 'game', 'give', 'so', 'many', 'free', 'vbucks', 'people', 'are', 'mad', 'put', 'expensive', 'skin', 'whales']",0,"{'neg': 0.273, 'neu': 0.469, 'pos': 0.258, 'compound': -0.0516}",-0.0516,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.3023907910271546,-0.37857142857142856,-0.3023907910271546,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146751947,english,really fun game!,1695348094,1695348094,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561199131504400,39,1,51640,5076,217,1707114297,['fun game'],"['really', 'fun', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1,-0.05000000000000002,-0.05000000000000002,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146745997,english,猛,1695340115,1703063830,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198977985853,46,5,6173,877,148,1707115766,[],['猛'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146745688,english,"gameplay is excellent, super fun to play with friends.  sometimes random game play can be a bit spicy with in game coms, but that is easily remedied.  ragdoll physics are excellent. i am in na and have had little to no connectivity issues. i can't wait to see what comes next with this game!",1695339725,1695339725,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198162278350,0,3,13731,1405,311,1707105773,"['super fun', 'random game']","['gameplay', 'is', 'excellent', 'super', 'fun', 'play', 'friends', 'sometimes', 'random', 'game', 'play', 'be', 'bit', 'spicy', 'game', 'coms', 'is', 'easily', 'remedied', 'ragdoll', 'physics', 'are', 'excellent', 'i', 'am', 'na', 'have', 'had', 'little', 'connectivity', 'issues', 'i', ""n't"", 'wait', 'see', 'comes', 'next', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0981060606060606,-0.06666666666666668,0.1071969696969697,inconsistent,inconsistent,consistent,inconsistent,consistent
146744049,english,quack!,1695337569,1695337569,True,1,0,0.5133479237556458,0,True,False,False,True,,,,76561198023025979,607,22,7259,1407,1078,1707037938,[],['quack'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146743720,english,pp animals,1695337111,1697502900,True,2,0,0.5454545617103576,0,True,False,False,True,,,,76561199218180914,32,16,11599,2555,4953,1707102254,[],"['pp', 'animals']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
146738604,english,love the physics engine  absolutely hilarious,1695331258,1695331258,True,0,0,0.0,0,True,False,False,True,,,,76561199094611251,26,1,5076,1272,426,1707080377,[],"['love', 'physics', 'engine', 'absolutely', 'hilarious']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0,0.5,inconsistent,inconsistent,consistent,inconsistent,consistent
